3,::2022-05-21 06:04:08::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1325,ms delay.
3,::2022-05-21 06:04:08::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,34,ms delay.
9,::2022-05-21 06:04:08::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,73,ms delay.
9,::2022-05-21 06:04:08::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,43,ms delay.
8,::2022-05-21 06:04:08::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,207,ms delay.
8,::2022-05-21 06:04:08::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,52,ms delay.
6,::2022-05-21 06:04:09::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,364,ms delay.
6,::2022-05-21 06:04:09::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,46,ms delay.
1,::2022-05-21 06:04:09::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,497,ms delay.
1,::2022-05-21 06:04:09::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,55,ms delay.
12,::2022-05-21 06:04:09::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,672,ms delay.
12,::2022-05-21 06:04:09::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,63,ms delay.
10,::2022-05-21 06:04:09::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,836,ms delay.
10,::2022-05-21 06:04:09::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,40,ms delay.
5,::2022-05-21 06:04:09::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,995,ms delay.
5,::2022-05-21 06:04:09::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,34,ms delay.
13,::2022-05-21 06:04:09::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1135,ms delay.
13,::2022-05-21 06:04:09::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,42,ms delay.
0,::2022-05-21 06:04:09::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1213,ms delay.
0,::2022-05-21 06:04:09::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,56,ms delay.
7,::2022-05-21 06:04:09::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1322,ms delay.
7,::2022-05-21 06:04:09::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,57,ms delay.
11,::2022-05-21 06:04:09::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1425,ms delay.
11,::2022-05-21 06:04:09::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,42,ms delay.
14,::2022-05-21 06:04:09::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1528,ms delay.
14,::2022-05-21 06:04:09::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,47,ms delay.
4,::2022-05-21 06:04:09::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1664,ms delay.
4,::2022-05-21 06:04:09::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,48,ms delay.
2,::2022-05-21 06:04:09::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1787,ms delay.
2,::2022-05-21 06:04:09::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,44,ms delay.
4,::2022-05-21 06:04:09::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,83,ms delay.
4,::2022-05-21 06:04:09::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,35,ms delay.
14,::2022-05-21 06:04:09::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,228,ms delay.
14,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,40,ms delay.
11,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,384,ms delay.
11,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,50,ms delay.
7,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,503,ms delay.
7,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,40,ms delay.
0,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,639,ms delay.
0,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,31,ms delay.
13,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,765,ms delay.
13,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,42,ms delay.
5,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,914,ms delay.
5,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,45,ms delay.
10,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1037,ms delay.
10,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,38,ms delay.
12,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1150,ms delay.
12,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,41,ms delay.
1,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1331,ms delay.
1,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,36,ms delay.
6,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1455,ms delay.
6,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,22,ms delay.
8,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1559,ms delay.
8,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,28,ms delay.
9,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1666,ms delay.
9,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,24,ms delay.
3,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1783,ms delay.
3,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,32,ms delay.
9,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,66,ms delay.
9,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,34,ms delay.
8,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,142,ms delay.
8,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,28,ms delay.
6,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,228,ms delay.
6,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,30,ms delay.
1,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,290,ms delay.
1,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,29,ms delay.
12,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,406,ms delay.
12,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,33,ms delay.
10,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,499,ms delay.
10,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,26,ms delay.
5,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,602,ms delay.
5,::2022-05-21 06:04:10::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,36,ms delay.
13,::2022-05-21 06:04:10::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,705,ms delay.
13,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,26,ms delay.
0,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,821,ms delay.
7,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,896,ms delay.
0,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,34,ms delay.
7,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,24,ms delay.
11,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,995,ms delay.
11,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,32,ms delay.
14,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1139,ms delay.
14,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,30,ms delay.
4,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1226,ms delay.
4,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,27,ms delay.
2,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,1320,ms delay.
2,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,31,ms delay.
4,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,58,ms delay.
4,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,28,ms delay.
14,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,126,ms delay.
14,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,25,ms delay.
11,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,212,ms delay.
7,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,292,ms delay.
11,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,30,ms delay.
7,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,26,ms delay.
0,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,362,ms delay.
0,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,28,ms delay.
13,::2022-05-21 06:04:11::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,452,ms delay.
13,::2022-05-21 06:04:11::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,25,ms delay.
