10,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,65,ms delay.
2,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,22,ms delay.
10,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,18,ms delay.
12,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,100,ms delay.
11,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,127,ms delay.
12,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,19,ms delay.
11,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,16,ms delay.
7,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,165,ms delay.
9,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,196,ms delay.
7,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,21,ms delay.
6,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,227,ms delay.
9,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,20,ms delay.
6,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,13,ms delay.
14,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,258,ms delay.
14,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,10,ms delay.
3,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,289,ms delay.
13,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,318,ms delay.
3,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,17,ms delay.
13,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,15,ms delay.
1,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,363,ms delay.
5,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,397,ms delay.
1,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,14,ms delay.
5,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,13,ms delay.
8,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,427,ms delay.
5,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,21,ms delay.
8,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,18,ms delay.
5,::2022-05-21 06:01:29::,Optm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,13,ms delay.
1,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,52,ms delay.
13,::2022-05-21 06:01:29::,Norm,Number Of Requests: ,50,Number Of Nodes: ,15,Time is:,90,ms delay.
